1.92,0.46,1.07,7.0804
1.92,0.46,1.07,7.0809
1.92,0.46,1.07,7.0812
1.92,0.46,1.07,7.0815
1.92,0.46,1.07,7.0819
1.92,0.46,1.07,7.0821
1.92,0.46,1.07,7.0825
1.92,0.46,1.07,7.0828
1.92,0.46,1.07,7.0831
1.92,0.46,1.07,7.0834
1.92,0.46,1.07,7.0838
1.92,0.46,1.07,7.0841
1.92,0.46,1.07,7.0844
1.92,0.46,1.07,7.0847
1.92,0.46,1.07,7.0851
1.92,0.46,1.07,7.0854
1.92,0.46,1.07,7.0857
1.92,0.46,1.07,7.086
1.92,0.46,1.07,7.0864
1.92,0.46,1.07,7.0867
1.92,0.46,1.07,7.087
1.92,0.46,1.07,7.0873
1.92,0.46,1.07,7.0876
1.92,0.46,1.07,7.0879
1.92,0.46,1.07,7.0883
1.92,0.46,1.07,7.0886
1.92,0.46,1.07,7.089
1.92,0.46,1.07,7.0893
1.92,0.46,1.07,7.0896
1.92,0.46,1.07,7.09
1.92,0.46,1.07,7.0903
1.92,0.46,1.07,7.0906
1.92,0.46,1.07,7.0909
1.92,0.46,1.07,7.0912
1.92,0.46,1.07,7.0915
1.92,0.46,1.07,7.0918
1.92,0.46,1.07,7.0921
1.92,0.46,1.07,7.0924
1.92,0.46,1.07,7.0927
1.92,0.46,1.07,7.093
1.92,0.46,1.07,7.0934
1.92,0.46,1.07,7.0937
1.92,0.46,1.07,7.094
1.92,0.46,1.07,7.0943
1.92,0.46,1.07,7.0947
1.92,0.46,1.07,7.095
1.92,0.46,1.07,7.0953
1.92,0.46,1.07,7.0956
1.92,0.46,1.07,7.096
1.92,0.46,1.07,7.0962
1.92,0.46,1.07,7.0966
1.92,0.46,1.07,7.0972
1.92,0.46,1.07,7.0976
1.92,0.46,1.07,7.0979
1.92,0.46,1.07,7.0981
1.92,0.46,1.07,7.0987
1.2,0.46,1.07,7.0991
1.2,0.46,1.07,7.0994
1.2,0.46,1.07,7.0997
1.2,0.46,1.07,7.1
1.2,0.46,1.07,7.1002
1.2,0.46,1.07,7.1007
1.2,0.46,1.07,7.1011
1.2,0.46,1.07,7.1014
1.2,0.46,1.07,7.1017
1.2,0.46,1.07,7.102
1.2,0.46,1.07,7.1024
1.2,0.46,1.07,7.1026
1.2,0.46,1.07,7.1029
1.2,0.46,1.07,7.1032
1.2,0.46,1.07,7.1036
1.2,0.46,1.07,7.1039
1.2,0.46,1.07,7.1042
1.2,0.46,1.07,7.1046
1.2,0.46,1.07,7.1049
1.2,0.46,1.07,7.1052
1.2,0.46,1.07,7.1055
1.2,0.46,1.07,7.1058
1.2,0.46,1.07,7.1061
1.2,0.46,1.07,7.1065
1.2,0.46,1.07,7.1071
1.2,0.46,1.07,7.1075
1.2,0.46,1.07,7.1077
1.2,0.46,1.07,7.1081
1.2,0.46,1.07,7.1084
1.2,0.46,1.07,7.109
1.2,0.46,1.07,7.1093
1.2,0.46,1.07,7.1097
1.2,0.46,1.07,7.11
1.2,0.46,1.07,7.1104
1.2,0.46,1.07,7.1107
0.72,0.46,1.07,7.1111
0.72,0.46,1.07,7.1114
0.72,0.46,1.07,7.1116
0.72,0.46,1.07,7.112
0.72,0.46,1.07,7.1123
0.72,0.46,1.07,7.1127
0.72,0.46,1.07,7.1131
0.72,0.46,1.07,7.1134
0.72,0.46,1.07,7.1137
0.72,0.46,1.07,7.114
0.72,0.46,1.07,7.1144
0.72,0.46,1.07,7.1147
0.72,0.46,1.07,7.115
0.72,0.46,1.07,7.1154
0.72,0.46,1.07,7.1157
0.72,0.46,1.07,7.116
0.72,0.46,1.07,7.1163
0.72,0.46,1.07,7.1167
